name,position,prediction_season,predicted_goals_per_match,actual_goals_per_match
Lasse  Svan Hansen,Right Wing,2017/2018,4.310326203541853,4.303030303030303
Petar  Djordjic ,Left Back,2012/2013,2.796428733307075,2.25
Petar  Djordjic ,Left Back,2013/2014,2.0985008375307976,2.142857142857143
Petar  Djordjic ,Left Back,2014/2015,2.1114014451014826,1.0
Petar  Djordjic ,Left Back,2015/2016,1.6069995859633477,1.2258064516129032
Petar  Djordjic ,Left Back,2016/2017,1.7329493321142007,1.8
Tamás Mocsai ,Right Back,2012/2013,1.781092822138294,3.0
Tamás Mocsai ,Right Back,2013/2014,2.672890426351007,2.0
Jacob  Heinl ,Line Player,2012/2013,1.8988420899769767,0.9375
Jacob  Heinl ,Line Player,2013/2014,1.3110272643674556,1.3235294117647058
Jacob  Heinl ,Line Player,2014/2015,1.7329493321142007,2.1333333333333333
Jacob  Heinl ,Line Player,2015/2016,2.0433756044137086,1.0
Jacob  Heinl ,Line Player,2016/2017,1.6069995859633477,0.96
Jacob  Heinl ,Line Player,2017/2018,1.2213905266975154,0.26666666666666666
Alen  Muratovic ,Left Back,2015/2016,2.5350587179392927,4.0
Alen  Muratovic ,Left Back,2016/2017,3.2122626563399947,2.793103448275862
Alen  Muratovic ,Left Back,2017/2018,2.716649718622526,3.0
Michael  Kraus ,Middle Back,2012/2013,1.9921658225996626,2.740740740740741
Michael  Kraus ,Middle Back,2013/2014,2.672890426351007,3.6176470588235294
Michael  Kraus ,Middle Back,2014/2015,3.1994716391678097,3.3703703703703702
Michael  Kraus ,Middle Back,2015/2016,3.036180955645821,3.066666666666667
Michael  Kraus ,Middle Back,2016/2017,2.716649718622526,4.678571428571429
Michael  Kraus ,Middle Back,2017/2018,3.974806382476808,5.3478260869565215
Sebastian  Preiß ,Line Player,2012/2013,2.58530105991561,2.875
Sebastian  Preiß ,Line Player,2013/2014,2.6290603521871287,3.135135135135135
Sebastian  Preiß ,Line Player,2014/2015,2.634201449819649,2.0606060606060606
Sebastian  Preiß ,Line Player,2015/2016,2.0962999136850784,1.8928571428571428
Jens  Bechtloff ,Left Wing,2012/2013,2.672890426351007,4.111111111111111
Jens  Bechtloff ,Left Wing,2013/2014,3.6440559337765124,2.5217391304347827
Jens  Bechtloff ,Left Wing,2014/2015,2.6113320043908286,1.6451612903225807
Jens  Bechtloff ,Left Wing,2015/2016,1.9270487476443408,1.875
Jens  Bechtloff ,Left Wing,2016/2017,1.8952978779922787,2.8378378378378377
Jens  Bechtloff ,Left Wing,2017/2018,2.672890426351007,3.032258064516129
Holger  Glandorf ,Right Back,2012/2013,4.050374015144025,5.90625
Holger  Glandorf ,Right Back,2013/2014,4.3701248369920425,3.5161290322580645
Holger  Glandorf ,Right Back,2014/2015,3.4305372535249554,5.2105263157894735
Holger  Glandorf ,Right Back,2015/2016,3.8968974684203928,4.303030303030303
Holger  Glandorf ,Right Back,2016/2017,3.8373001679614562,4.142857142857143
Holger  Glandorf ,Right Back,2017/2018,3.696800812059685,4.588235294117647
Christoph  Theuerkauf ,Line Player,2012/2013,2.6779607420911677,2.9655172413793105
Christoph  Theuerkauf ,Line Player,2013/2014,2.6290603521871287,2.78125
Christoph  Theuerkauf ,Line Player,2014/2015,2.58530105991561,2.8333333333333335
Christoph  Theuerkauf ,Line Player,2015/2016,2.6290603521871287,2.6451612903225805
Christoph  Theuerkauf ,Line Player,2016/2017,2.58530105991561,2.5185185185185186
Christoph  Theuerkauf ,Line Player,2017/2018,2.4233761790753197,2.838709677419355
Martin  Strobel ,Middle Back,2012/2013,2.8782225769944203,1.6129032258064515
Martin  Strobel ,Middle Back,2013/2014,2.0956098448506584,3.7058823529411766
Martin  Strobel ,Middle Back,2014/2015,3.1994716391678097,3.5161290322580645
Martin  Strobel ,Middle Back,2015/2016,3.1994716391678097,3.3636363636363638
Martin  Strobel ,Middle Back,2016/2017,3.036180955645821,3.484848484848485
Martin  Strobel ,Middle Back,2017/2018,3.1994716391678097,3.027027027027027
Rolf  Hermann ,Right Back,2012/2013,1.7672277130286083,5.354838709677419
Rolf  Hermann ,Right Back,2013/2014,4.0240115040988185,4.566666666666666
Rolf  Hermann ,Right Back,2014/2015,4.256238188022264,4.542857142857143
Rolf  Hermann ,Right Back,2015/2016,4.041453108761593,4.655172413793103
Rolf  Hermann ,Right Back,2016/2017,4.201608038888448,4.782608695652174
Daniel  Kubeš,Left Back,2012/2013,0.9057090117907439,0.35714285714285715
Daniel  Kubeš,Left Back,2013/2014,0.9829996295586791,0.25
Christian  Sprenger ,Right Wing,2012/2013,2.3112840605001135,2.0
Christian  Sprenger ,Right Wing,2013/2014,2.00661512696939,1.2258064516129032
Christian  Sprenger ,Right Wing,2014/2015,1.87981046134367,1.5757575757575757
Christian  Sprenger ,Right Wing,2015/2016,1.8564232110397931,1.7083333333333333
Christian  Sprenger ,Right Wing,2016/2017,1.8564232110397931,0.8
Marcus  Ahlm ,Line Player,2012/2013,2.8140299476307753,1.7586206896551724
Tobias  Reichmann ,Right Wing,2012/2013,1.8477514720162307,3.9375
Tobias  Reichmann ,Right Wing,2013/2014,3.3506842043166074,3.161290322580645
Christian  Zeitz ,Right Back,2012/2013,3.272504141744597,3.3333333333333335
Christian  Zeitz ,Right Back,2013/2014,2.8782225769944203,2.1176470588235294
Aron  Palmarsson ,Middle Back,2012/2013,1.87981046134367,2.8846153846153846
Aron  Palmarsson ,Middle Back,2013/2014,2.672890426351007,3.0
Aron  Palmarsson ,Middle Back,2014/2015,2.672890426351007,2.206896551724138
Daniel  Narcisse ,Left Back,2012/2013,2.3366472235144378,2.8214285714285716
Daniel  Narcisse ,Left Back,2013/2014,2.672890426351007,2.875
Daniel  Narcisse ,Left Back,2014/2015,2.672890426351007,2.5384615384615383
Daniel  Narcisse ,Left Back,2015/2016,2.4670325574682908,3.48
Daniel  Narcisse ,Left Back,2016/2017,3.1994716391678097,2.4782608695652173
Daniel  Narcisse ,Left Back,2017/2018,2.3366472235144378,1.2272727272727273
Momir  Ilic ,Left Back,2012/2013,4.3701248369920425,3.21875
Dominik  Klein ,Left Wing,2012/2013,2.672890426351007,2.1666666666666665
Dominik  Klein ,Left Wing,2013/2014,2.1593840625431864,1.0303030303030303
Dominik  Klein ,Left Wing,2014/2015,1.4663614203385529,2.8518518518518516
Dominik  Klein ,Left Wing,2015/2016,2.672890426351007,2.0
Dominik  Klein ,Left Wing,2016/2017,2.0400941777347534,3.4615384615384617
Dominik  Klein ,Left Wing,2017/2018,3.1172582593130214,2.5217391304347827
Filip  Jicha ,Left Back,2012/2013,4.823174823457397,5.625
Filip  Jicha ,Left Back,2013/2014,4.511961935461981,5.882352941176471
Filip  Jicha ,Left Back,2014/2015,4.530932227217036,2.9565217391304346
Filip  Jicha ,Left Back,2015/2016,3.282615517481964,2.3157894736842106
Filip  Jicha ,Left Back,2016/2017,2.1928631133085497,0.9444444444444444
Philipp Grimm,Left Wing,2014/2015,5.344872592048187,4.515151515151516
Philipp Grimm,Left Wing,2015/2016,4.476782819930576,6.1
Philipp Grimm,Left Wing,2016/2017,4.446806212679716,4.1891891891891895
Evgeni  Pevnov,Line Player,2012/2013,1.9777184004676063,2.0625
Evgeni  Pevnov,Line Player,2013/2014,1.9209177584471795,1.5
Evgeni  Pevnov,Line Player,2014/2015,1.87981046134367,2.176470588235294
Evgeni  Pevnov,Line Player,2015/2016,2.0887585259386388,2.433333333333333
Evgeni  Pevnov,Line Player,2016/2017,2.2382542192267763,2.3823529411764706
Evgeni  Pevnov,Line Player,2017/2018,2.2382542192267763,1.9666666666666666
Andrej Kogut,Middle Back,2014/2015,3.5102289963456563,2.5555555555555554
Andrej Kogut,Middle Back,2015/2016,2.624765848717736,3.121212121212121
Andrej Kogut,Middle Back,2016/2017,2.840188025578594,2.264705882352941
Andrej Kogut,Middle Back,2017/2018,2.1928631133085497,1.875
Marco Hauk,Right Wing,2014/2015,2.1928631133085497,1.4857142857142858
Marco Hauk,Right Wing,2015/2016,1.87981046134367,1.1176470588235294
Alexander  Becker ,Line Player,2014/2015,2.7944570357953573,1.3428571428571427
Alexander  Becker ,Line Player,2015/2016,1.9921658225996626,1.0357142857142858
Alexander  Becker ,Line Player,2016/2017,1.4663614203385529,1.911764705882353
Alexander  Becker ,Line Player,2017/2018,1.7804957380902486,0.6470588235294118
Christian  Dissinger ,Left Back,2014/2015,1.6551439718657885,2.4482758620689653
Christian  Dissinger ,Left Back,2015/2016,2.2112248857510375,3.5384615384615383
Christian  Dissinger ,Left Back,2016/2017,2.9559678976581867,1.3333333333333333
Christian  Dissinger ,Left Back,2017/2018,1.9670762293170552,0.9333333333333333
Jan-Lars  Gaubatz ,Right Back,2012/2013,1.1340361233918792,0.625
Jan-Lars  Gaubatz ,Right Back,2013/2014,0.9057090117907439,1.0
Jan-Lars  Gaubatz ,Right Back,2014/2015,1.3524843193788514,3.3333333333333335
Jan-Lars  Gaubatz ,Right Back,2015/2016,2.818801656215212,2.1379310344827585
Aivis  Jurdžs,Left Back,2012/2013,2.997913614006194,1.625
Aivis  Jurdžs,Left Back,2013/2014,1.960527798409704,4.333333333333333
Aivis  Jurdžs,Left Back,2014/2015,3.543202205699103,4.894736842105263
Aivis  Jurdžs,Left Back,2015/2016,4.1031615637947425,2.896551724137931
Aivis  Jurdžs,Left Back,2016/2017,3.282615517481964,2.4705882352941178
Aivis  Jurdžs,Left Back,2017/2018,2.3112840605001135,1.1333333333333333
Jan-Fiete  Buschmann ,Right Back,2012/2013,1.284123213049418,1.4827586206896552
Jan-Fiete  Buschmann ,Right Back,2013/2014,1.71069451792632,1.625
Jan-Fiete  Buschmann ,Right Back,2014/2015,1.8564232110397931,0.3333333333333333
Lars  Lehnhoff ,Left Wing,2012/2013,3.8741934129556896,5.21875
Lars  Lehnhoff ,Left Wing,2013/2014,4.289761944888816,5.766666666666667
Lars  Lehnhoff ,Left Wing,2014/2015,4.427682210672518,5.75
Lars  Lehnhoff ,Left Wing,2015/2016,4.474542192209639,3.6153846153846154
Lars  Lehnhoff ,Left Wing,2016/2017,3.606239455168306,3.0416666666666665
Lars  Lehnhoff ,Left Wing,2017/2018,2.716649718622526,0.5
Frej Gustav  Rydergard ,Line Player,2012/2013,0.8184997289219875,0.28125
Frej Gustav  Rydergard ,Line Player,2013/2014,0.8053858054983498,0.32
Frederic  Repke ,Right Back,2012/2013,0.8996819787146331,0.0
Kristian Erik Svensson  ,Right Back,2012/2013,2.672890426351007,2.2580645161290325
Mattias  Gustafsson ,Line Player,2012/2013,1.8477514720162307,1.8064516129032258
Mattias  Gustafsson ,Line Player,2013/2014,1.8564232110397931,1.1818181818181819
Nicky  Verjans ,Right Wing,2012/2013,2.672890426351007,4.848484848484849
Nicky  Verjans ,Right Wing,2013/2014,3.989945613618039,4.783783783783784
Nicky  Verjans ,Right Wing,2014/2015,4.229738350327991,4.4324324324324325
Nicky  Verjans ,Right Wing,2015/2016,4.016338870883398,6.129032258064516
Nicky  Verjans ,Right Wing,2016/2017,4.363516096029829,3.3333333333333335
Nicky  Verjans ,Right Wing,2017/2018,3.397905814252656,2.878787878787879
Tomasz  Tluczynski ,Left Wing,2012/2013,3.857566042825004,2.46875
Jens  Wiese ,Left Back,2014/2015,4.340517912811727,5.631578947368421
Jens  Wiese ,Left Back,2015/2016,4.3154946878582265,4.647058823529412
Jens  Wiese ,Left Back,2016/2017,4.340517912811727,3.5714285714285716
Jens  Wiese ,Left Back,2017/2018,3.4305372535249554,2.9696969696969697
Arne  Niemeyer ,Middle Back,2012/2013,3.466944863788433,3.1538461538461537
Arne  Niemeyer ,Middle Back,2013/2014,2.840188025578594,2.473684210526316
Arne  Niemeyer ,Middle Back,2014/2015,2.3366472235144378,2.7142857142857144
Arne  Niemeyer ,Middle Back,2015/2016,2.672890426351007,1.5357142857142858
Tim  Remer ,Left Wing,2012/2013,2.179580754250309,1.71875
Tim  Remer ,Left Wing,2013/2014,1.9270487476443408,2.0606060606060606
Tim  Remer ,Left Wing,2014/2015,1.9787614819882602,2.2
Tim  Remer ,Left Wing,2015/2016,2.120817515266078,2.3666666666666667
Tim  Remer ,Left Wing,2016/2017,2.281910597619748,3.138888888888889
Tim  Remer ,Left Wing,2017/2018,2.796428733307075,2.875
Michael  Spatz ,Right Wing,2012/2013,5.246484432128758,4.8125
Michael  Spatz ,Right Wing,2013/2014,4.530870835450164,5.756756756756757
Michael  Spatz ,Right Wing,2014/2015,4.347094357458657,6.864864864864865
Michael  Spatz ,Right Wing,2015/2016,5.601942671124865,5.696969696969697
Steffen  Weinhold ,Right Back,2012/2013,2.716649718622526,2.84375
Steffen  Weinhold ,Right Back,2013/2014,2.672890426351007,3.65625
Steffen  Weinhold ,Right Back,2014/2015,3.13954791464019,3.0
Steffen  Weinhold ,Right Back,2015/2016,2.716649718622526,2.6818181818181817
Steffen  Weinhold ,Right Back,2016/2017,2.716649718622526,2.857142857142857
Steffen  Weinhold ,Right Back,2017/2018,2.672890426351007,3.037037037037037
Stefan  Kneer ,Left Back,2012/2013,3.9838957350811173,4.233333333333333
Stefan  Kneer ,Left Back,2013/2014,3.696800812059685,4.382352941176471
Stefan  Kneer ,Left Back,2014/2015,3.833679959481266,0.75
Stefan  Kneer ,Left Back,2015/2016,1.3580657464269528,0.3939393939393939
Stefan  Kneer ,Left Back,2016/2017,1.0335033306947623,0.6176470588235294
Stefan  Kneer ,Left Back,2017/2018,0.9057090117907439,0.75
Jens  Tiedtke ,Line Player,2012/2013,2.0887585259386388,2.7096774193548385
Jens  Tiedtke ,Line Player,2013/2014,2.58530105991561,2.764705882352941
Jens  Tiedtke ,Line Player,2014/2015,2.58530105991561,0.875
Joakim  Larsson ,Line Player,2012/2013,1.9921658225996626,2.125
Joakim  Larsson ,Line Player,2013/2014,2.0433756044137086,0.8181818181818182
Joakim  Larsson ,Line Player,2014/2015,1.284123213049418,1.1428571428571428
Joakim  Larsson ,Line Player,2015/2016,1.655783613182092,2.3
Joakim  Larsson ,Line Player,2016/2017,2.0366819686312665,1.5357142857142858
Sverre Andreas  Jakobsson ,Line Player,2012/2013,0.6190849738642967,0.0625
Sverre Andreas  Jakobsson ,Line Player,2013/2014,0.6190849738642967,0.10810810810810811
Moritz  Schäpsmeier ,Right Back,2012/2013,2.281910597619748,3.0
Moritz  Schäpsmeier ,Right Back,2013/2014,2.672890426351007,2.3333333333333335
Moritz  Schäpsmeier ,Right Back,2014/2015,2.1928631133085497,1.7878787878787878
Moritz  Schäpsmeier ,Right Back,2015/2016,1.9270487476443408,2.032258064516129
Moritz  Schäpsmeier ,Right Back,2016/2017,1.935989590364843,1.2222222222222223
Oliver  Köhrmann ,Middle Back,2012/2013,2.1593840625431864,1.5769230769230769
Csaba  Szücs ,Left Back,2012/2013,1.523627618385974,0.8181818181818182
Csaba  Szücs ,Left Back,2013/2014,1.1496373943076117,1.411764705882353
Csaba  Szücs ,Left Back,2014/2015,1.71069451792632,1.3636363636363635
Csaba  Szücs ,Left Back,2015/2016,1.8477514720162307,0.76
Felix  Kossler ,Right Wing,2014/2015,2.672890426351007,1.0833333333333333
Jörg   Lützelberger  ,Line Player,2012/2013,1.8884822003672324,2.259259259259259
Jörg   Lützelberger  ,Line Player,2013/2014,2.0887585259386388,0.7037037037037037
Jörg   Lützelberger  ,Line Player,2014/2015,1.245982005264133,1.0
Geoffroy  Krantz ,Middle Back,2012/2013,1.8477514720162307,2.35
Geoffroy  Krantz ,Middle Back,2013/2014,2.179580754250309,1.4666666666666666
Geoffroy  Krantz ,Middle Back,2014/2015,1.87981046134367,2.75
Geoffroy  Krantz ,Middle Back,2015/2016,2.728181402130875,2.269230769230769
Geoffroy  Krantz ,Middle Back,2016/2017,2.144880495866846,2.25
Geoffroy  Krantz ,Middle Back,2017/2018,2.1593840625431864,1.6153846153846154
Christoph  Schindler ,Middle Back,2012/2013,2.0400941777347534,3.3333333333333335
Christoph  Schindler ,Middle Back,2013/2014,2.818801656215212,3.04
Christoph  Schindler ,Middle Back,2014/2015,2.728181402130875,2.96
Christoph  Schindler ,Middle Back,2015/2016,2.672890426351007,2.0833333333333335
Christoph  Schindler ,Middle Back,2016/2017,2.1928631133085497,2.03125
Drago  Vukovic ,Left Back,2012/2013,3.4305372535249554,3.6666666666666665
Drago  Vukovic ,Left Back,2013/2014,3.13954791464019,3.357142857142857
Drago  Vukovic ,Left Back,2014/2015,2.9762572311182014,4.057142857142857
Drago  Vukovic ,Left Back,2015/2016,3.650424970393286,3.242424242424242
Drago  Vukovic ,Left Back,2016/2017,2.840188025578594,1.0625
Drago  Vukovic ,Left Back,2017/2018,1.7190833271261674,0.4117647058823529
Jonathan  Eisenkrätzer ,Middle Back,2012/2013,0.6621276896332322,0.09523809523809523
Robin  Teppich ,Left Wing,2012/2013,0.6621276896332322,0.25925925925925924
Ole  Rahmel ,Right Wing,2014/2015,4.347094357458657,6.444444444444445
Ole  Rahmel ,Right Wing,2015/2016,5.0379549266673465,3.5
Ole  Rahmel ,Right Wing,2016/2017,3.5419203122706095,4.666666666666667
Ole  Rahmel ,Right Wing,2017/2018,4.136430225694413,0.9705882352941176
Nicolay Hauge,Middle Back,2014/2015,3.603821101432429,2.8095238095238093
Nicolay Hauge,Middle Back,2015/2016,3.225958795346222,4.625
Nicolay Hauge,Middle Back,2016/2017,3.890886497751125,3.8260869565217392
Nicolay Hauge,Middle Back,2017/2018,3.450808075566448,4.434782608695652
Philipp  Weber ,Left Back,2013/2014,1.5034812591385507,4.444444444444445
Philipp  Weber ,Left Back,2014/2015,3.838750313810965,6.655172413793103
Philipp  Weber ,Left Back,2015/2016,4.999228859884935,5.857142857142857
Philipp  Weber ,Left Back,2016/2017,4.553249725648012,6.588235294117647
Philipp  Weber ,Left Back,2017/2018,5.289303554137186,4.703703703703703
Tim Hornke,Right Back,2012/2013,1.1366735102783998,1.8846153846153846
Tim Hornke,Right Back,2013/2014,1.7804957380902486,0.9166666666666666
Tim Hornke,Right Back,2014/2015,1.4386733359697768,5.8
Tim Hornke,Right Back,2015/2016,4.0240115040988185,4.483870967741935
Tim Hornke,Right Back,2016/2017,4.398075286492203,5.0
Tim Hornke,Right Back,2017/2018,4.1607189374752185,5.264705882352941
Viktor Szilagyi,Middle Back,2012/2013,1.4199891540784368,4.411764705882353
Viktor Szilagyi,Middle Back,2013/2014,3.6665456920991746,4.323529411764706
Viktor Szilagyi,Middle Back,2014/2015,3.756712314747594,3.857142857142857
Viktor Szilagyi,Middle Back,2015/2016,3.293852188898164,3.380952380952381
Viktor Szilagyi,Middle Back,2016/2017,2.9168363103389936,3.3636363636363638
Michael Knudsen,Line Player,2012/2013,2.771286269286862,2.3214285714285716
Michael Knudsen,Line Player,2013/2014,2.1928631133085497,1.8823529411764706
Kari Kristjan Kristjansson,Line Player,2012/2013,2.6779607420911677,1.95
Torge Johannsen,Right Wing,2012/2013,3.036180955645821,4.451612903225806
Torge Johannsen,Right Wing,2013/2014,4.136430225694413,5.304347826086956
Torge Johannsen,Right Wing,2014/2015,4.211428218321099,4.631578947368421
Torge Johannsen,Right Wing,2015/2016,3.9205626348811555,2.9
Torge Johannsen,Right Wing,2016/2017,3.170667819566354,2.2
Torge Johannsen,Right Wing,2017/2018,2.144880495866846,1.3333333333333333
Hannes Jón Jónsson,Middle Back,2012/2013,2.672890426351007,6.12
Hannes Jón Jónsson,Middle Back,2013/2014,4.192742772172651,2.409090909090909
Hannes Jón Jónsson,Middle Back,2014/2015,2.7497125663471085,2.870967741935484
Hannes Jón Jónsson,Middle Back,2015/2016,2.672890426351007,3.4
Asgeir Örn Hallgrímsson,Right Wing,2012/2013,2.9324979388466828,1.4
Asgeir Örn Hallgrímsson,Right Wing,2013/2014,1.9921658225996626,1.2222222222222223
Asgeir Örn Hallgrímsson,Right Wing,2014/2015,1.8477514720162307,3.5384615384615383
Asgeir Örn Hallgrímsson,Right Wing,2015/2016,3.13954791464019,3.625
Asgeir Örn Hallgrímsson,Right Wing,2016/2017,3.13954791464019,2.3
Asgeir Örn Hallgrímsson,Right Wing,2017/2018,2.2697750079271324,1.3043478260869565
Vignir Svavarsson,Line Player,2012/2013,2.4671354713468383,2.6875
Vignir Svavarsson,Line Player,2013/2014,2.58530105991561,0.52
Morten Olsen,Middle Back,2012/2013,4.289761944888816,6.612903225806452
Morten Olsen,Middle Back,2013/2014,4.875555708685452,5.3076923076923075
Morten Olsen,Middle Back,2014/2015,4.553249725648012,4.722222222222222
Morten Olsen,Middle Back,2015/2016,4.039828463594779,3.5
Morten Olsen,Middle Back,2016/2017,3.423335574094555,3.40625
Morten Olsen,Middle Back,2017/2018,3.181577402210718,3.2941176470588234
Colja Löffler,Left Wing,2012/2013,1.71069451792632,1.0
Colja Löffler,Left Wing,2013/2014,1.4663614203385529,1.53125
Colja Löffler,Left Wing,2014/2015,1.7329493321142007,0.0
Martin Murawski,Left Wing,2014/2015,2.3788400696816057,0.9473684210526315
